station_id,datetime_utc,latitude,longitude,rainfall_1h_mm,rainfall_3h_mm,rainfall_6h_mm,rainfall_24h_mm,rainfall_72h_mm,soil_saturation_pct,deep_soil_saturation_pct,temperature_c,relative_humidity_pct,surface_pressure_hpa,wind_speed_kmh,elevation_m,catchment_slope_deg,dist_to_river_m,upstream_drainage_sqkm,flood_occurred
JGN_VLY_05,2022-07-15 11:00:00+00:00,31.983,76.776,0.0,0.0,0.0,4.0,21.1,100.0,100.0,28.1,65,894.7,4.7,1220.0,24.6,210.0,1850.0,0
MND_URBAN_01,2022-07-15 12:00:00+00:00,31.7087,76.932,0.0,0.0,0.0,1.2,11.2,100.0,100.0,30.3,66,922.8,5.0,760.0,22.4,65.0,11200.0,0
JGN_VLY_05,2022-07-15 12:00:00+00:00,31.983,76.776,0.0,0.0,0.0,4.0,21.0,100.0,100.0,27.8,64,894.5,6.9,1220.0,24.6,210.0,1850.0,0
AUT_JNC_03,2022-07-15 12:00:00+00:00,31.745,77.21,0.1,0.7,0.7,2.8,18.4,100.0,100.0,27.1,78,899.0,5.8,1050.0,34.5,80.0,4200.0,0
SDR_BSN_07,2022-07-15 12:00:00+00:00,31.533,76.89,0.0,0.9,0.9,2.2,13.9,100.0,100.0,28.0,72,912.6,6.3,860.0,16.8,340.0,3100.0,0
THL_GRG_04,2022-07-15 12:00:00+00:00,31.713,77.165,0.1,0.7,0.7,2.8,18.4,100.0,100.0,24.1,78,852.3,5.8,980.0,38.2,35.0,5600.0,0
SDR_BSN_07,2022-07-15 13:00:00+00:00,31.533,76.89,0.6,1.5,1.5,2.8,14.4,100.0,100.0,28.1,71,912.5,2.1,860.0,16.8,340.0,3100.0,0
MND_URBAN_01,2022-07-15 13:00:00+00:00,31.7087,76.932,11.7,11.7,11.7,12.8,22.5,100.0,100.0,27.2,78,922.9,6.9,760.0,22.4,65.0,11200.0,0
AUT_JNC_03,2022-07-15 13:00:00+00:00,31.745,77.21,0.2,0.4,0.9,2.8,18.1,100.0,100.0,26.5,84,899.0,5.3,1050.0,34.5,80.0,4200.0,0
JGN_VLY_05,2022-07-15 13:00:00+00:00,31.983,76.776,0.6,0.6,0.6,4.4,21.4,100.0,100.0,26.2,75,894.5,2.6,1220.0,24.6,210.0,1850.0,0
THL_GRG_04,2022-07-15 13:00:00+00:00,31.713,77.165,0.2,0.4,0.9,2.8,18.1,100.0,100.0,23.5,84,852.2,5.3,980.0,38.2,35.0,5600.0,0
JGN_VLY_05,2022-07-15 14:00:00+00:00,31.983,76.776,0.2,0.8,0.8,4.6,21.1,100.0,100.0,26.4,73,894.0,4.0,1220.0,24.6,210.0,1850.0,0
MND_URBAN_01,2022-07-15 14:00:00+00:00,31.7087,76.932,0.3,12.0,12.0,13.1,21.7,100.0,100.0,26.3,82,922.7,7.6,760.0,22.4,65.0,11200.0,0
THL_GRG_04,2022-07-15 14:00:00+00:00,31.713,77.165,1.8,2.1,2.7,4.5,17.5,100.0,100.0,22.0,87,851.6,0.4,980.0,38.2,35.0,5600.0,0
AUT_JNC_03,2022-07-15 14:00:00+00:00,31.745,77.21,1.8,2.1,2.7,4.5,17.5,100.0,100.0,25.0,87,898.7,0.4,1050.0,34.5,80.0,4200.0,0
SDR_BSN_07,2022-07-15 14:00:00+00:00,31.533,76.89,7.0,7.6,8.5,9.8,21.2,100.0,100.0,26.6,75,912.4,8.7,860.0,16.8,340.0,3100.0,0
SDR_BSN_07,2022-07-15 15:00:00+00:00,31.533,76.89,1.1,8.7,9.6,10.9,22.3,100.0,100.0,25.9,80,911.6,7.7,860.0,16.8,340.0,3100.0,0
MND_URBAN_01,2022-07-15 15:00:00+00:00,31.7087,76.932,0.2,12.2,12.2,13.3,21.8,100.0,100.0,26.3,81,921.9,5.5,760.0,22.4,65.0,11200.0,0
AUT_JNC_03,2022-07-15 15:00:00+00:00,31.745,77.21,0.4,2.4,3.1,4.9,17.7,100.0,100.0,26.0,85,898.1,1.9,1050.0,34.5,80.0,4200.0,0
JGN_VLY_05,2022-07-15 15:00:00+00:00,31.983,76.776,0.0,0.8,0.8,4.6,20.8,100.0,100.0,27.5,70,893.4,4.8,1220.0,24.6,210.0,1850.0,0
THL_GRG_04,2022-07-15 15:00:00+00:00,31.713,77.165,0.4,2.4,3.1,4.9,17.7,100.0,100.0,23.0,84,851.3,1.9,980.0,38.2,35.0,5600.0,0
MND_URBAN_01,2022-07-15 16:00:00+00:00,31.7087,76.932,0.1,0.6,12.3,13.4,21.7,100.0,100.0,27.1,79,921.3,1.3,760.0,22.4,65.0,11200.0,0
THL_GRG_04,2022-07-15 16:00:00+00:00,31.713,77.165,0.2,2.4,2.8,5.1,17.7,100.0,100.0,23.4,82,850.8,2.8,980.0,38.2,35.0,5600.0,0
JGN_VLY_05,2022-07-15 16:00:00+00:00,31.983,76.776,0.0,0.2,0.8,4.6,20.8,100.0,100.0,27.0,72,892.9,3.9,1220.0,24.6,210.0,1850.0,0
SDR_BSN_07,2022-07-15 16:00:00+00:00,31.533,76.89,0.0,8.1,9.6,10.9,22.2,100.0,100.0,26.3,79,910.8,7.4,860.0,16.8,340.0,3100.0,0
AUT_JNC_03,2022-07-15 16:00:00+00:00,31.745,77.21,0.2,2.4,2.8,5.1,17.7,100.0,100.0,26.4,83,897.6,2.8,1050.0,34.5,80.0,4200.0,0
JGN_VLY_05,2022-07-15 17:00:00+00:00,31.983,76.776,0.0,0.0,0.8,4.6,20.8,100.0,100.0,27.2,63,892.6,4.6,1220.0,24.6,210.0,1850.0,0
AUT_JNC_03,2022-07-15 17:00:00+00:00,31.745,77.21,0.0,0.6,2.7,5.0,17.5,100.0,100.0,25.5,81,897.4,5.0,1050.0,34.5,80.0,4200.0,0
SDR_BSN_07,2022-07-15 17:00:00+00:00,31.533,76.89,0.0,1.1,8.7,10.9,21.2,100.0,100.0,26.8,73,910.6,8.1,860.0,16.8,340.0,3100.0,0
THL_GRG_04,2022-07-15 17:00:00+00:00,31.713,77.165,0.0,0.6,2.7,5.0,17.5,100.0,100.0,22.5,80,850.5,5.0,980.0,38.2,35.0,5600.0,0
MND_URBAN_01,2022-07-15 17:00:00+00:00,31.7087,76.932,0.0,0.3,12.3,13.4,21.6,100.0,100.0,27.4,73,921.1,3.0,760.0,22.4,65.0,11200.0,0
MND_URBAN_01,2022-07-15 18:00:00+00:00,31.7087,76.932,0.0,0.1,12.3,13.4,21.6,100.0,100.0,27.4,75,920.2,3.1,760.0,22.4,65.0,11200.0,0
AUT_JNC_03,2022-07-15 18:00:00+00:00,31.745,77.21,0.0,0.2,2.6,4.9,17.3,100.0,100.0,25.8,80,896.5,4.8,1050.0,34.5,80.0,4200.0,0
JGN_VLY_05,2022-07-15 18:00:00+00:00,31.983,76.776,0.0,0.0,0.8,4.5,20.8,100.0,100.0,26.6,65,891.8,1.0,1220.0,24.6,210.0,1850.0,0
SDR_BSN_07,2022-07-15 18:00:00+00:00,31.533,76.89,0.0,0.0,8.7,10.8,21.2,100.0,100.0,26.2,78,909.6,5.8,860.0,16.8,340.0,3100.0,0
THL_GRG_04,2022-07-15 18:00:00+00:00,31.713,77.165,0.0,0.2,2.6,4.9,17.3,100.0,100.0,22.8,79,849.7,4.8,980.0,38.2,35.0,5600.0,0
MND_URBAN_01,2022-07-15 19:00:00+00:00,31.7087,76.932,0.0,0.0,0.6,13.4,21.6,100.0,100.0,26.8,78,920.3,3.9,760.0,22.4,65.0,11200.0,0
THL_GRG_04,2022-07-15 19:00:00+00:00,31.713,77.165,0.0,0.0,2.4,4.8,17.3,100.0,100.0,21.5,84,849.3,5.6,980.0,38.2,35.0,5600.0,0
JGN_VLY_05,2022-07-15 19:00:00+00:00,31.983,76.776,0.0,0.0,0.2,4.5,20.8,100.0,100.0,26.9,63,892.2,1.4,1220.0,24.6,210.0,1850.0,0
SDR_BSN_07,2022-07-15 19:00:00+00:00,31.533,76.89,0.0,0.0,8.1,10.8,21.2,100.0,100.0,24.2,86,909.2,6.2,860.0,16.8,340.0,3100.0,0
AUT_JNC_03,2022-07-15 19:00:00+00:00,31.745,77.21,0.0,0.0,2.4,4.8,17.3,100.0,100.0,24.5,84,896.3,5.6,1050.0,34.5,80.0,4200.0,0
AUT_JNC_03,2022-07-15 20:00:00+00:00,31.745,77.21,0.0,0.0,0.6,4.8,17.3,100.0,100.0,24.3,83,896.6,6.2,1050.0,34.5,80.0,4200.0,0
JGN_VLY_05,2022-07-15 20:00:00+00:00,31.983,76.776,0.0,0.0,0.0,4.5,20.8,100.0,100.0,27.3,62,892.6,2.4,1220.0,24.6,210.0,1850.0,0
MND_URBAN_01,2022-07-15 20:00:00+00:00,31.7087,76.932,0.0,0.0,0.3,13.4,21.6,100.0,100.0,26.0,83,920.4,5.6,760.0,22.4,65.0,11200.0,0
THL_GRG_04,2022-07-15 20:00:00+00:00,31.713,77.165,0.0,0.0,0.6,4.8,17.3,100.0,100.0,21.3,83,849.5,6.2,980.0,38.2,35.0,5600.0,0
SDR_BSN_07,2022-07-15 20:00:00+00:00,31.533,76.89,0.0,0.0,1.1,10.8,21.2,100.0,100.0,23.9,86,909.6,5.5,860.0,16.8,340.0,3100.0,0
JGN_VLY_05,2022-07-15 21:00:00+00:00,31.983,76.776,0.0,0.0,0.0,4.5,20.8,100.0,100.0,26.1,69,892.6,4.0,1220.0,24.6,210.0,1850.0,0
THL_GRG_04,2022-07-15 21:00:00+00:00,31.713,77.165,0.0,0.0,0.2,4.8,17.3,100.0,100.0,21.5,81,849.9,6.1,980.0,38.2,35.0,5600.0,0
AUT_JNC_03,2022-07-15 21:00:00+00:00,31.745,77.21,0.0,0.0,0.2,4.8,17.3,100.0,100.0,24.5,81,897.0,6.1,1050.0,34.5,80.0,4200.0,0
SDR_BSN_07,2022-07-15 21:00:00+00:00,31.533,76.89,0.0,0.0,0.0,10.8,21.2,100.0,100.0,23.4,86,909.8,6.4,860.0,16.8,340.0,3100.0,0
MND_URBAN_01,2022-07-15 21:00:00+00:00,31.7087,76.932,0.0,0.0,0.1,13.4,21.6,100.0,100.0,25.4,83,920.7,5.3,760.0,22.4,65.0,11200.0,0
THL_GRG_04,2022-07-15 22:00:00+00:00,31.713,77.165,0.0,0.0,0.0,4.8,17.2,100.0,100.0,22.0,79,850.3,5.6,980.0,38.2,35.0,5600.0,0
MND_URBAN_01,2022-07-15 22:00:00+00:00,31.7087,76.932,0.0,0.0,0.0,13.4,21.5,100.0,100.0,24.6,87,920.8,5.5,760.0,22.4,65.0,11200.0,0
AUT_JNC_03,2022-07-15 22:00:00+00:00,31.745,77.21,0.0,0.0,0.0,4.8,17.2,100.0,100.0,25.0,79,897.3,5.6,1050.0,34.5,80.0,4200.0,0
SDR_BSN_07,2022-07-15 22:00:00+00:00,31.533,76.89,0.0,0.0,0.0,10.8,21.1,100.0,100.0,23.6,83,910.1,6.0,860.0,16.8,340.0,3100.0,0
JGN_VLY_05,2022-07-15 22:00:00+00:00,31.983,76.776,0.0,0.0,0.0,4.5,20.8,100.0,100.0,25.9,69,892.7,5.8,1220.0,24.6,210.0,1850.0,0
MND_URBAN_01,2022-07-15 23:00:00+00:00,31.7087,76.932,0.0,0.0,0.0,13.3,20.6,100.0,100.0,23.9,89,920.4,5.3,760.0,22.4,65.0,11200.0,0
JGN_VLY_05,2022-07-15 23:00:00+00:00,31.983,76.776,0.0,0.0,0.0,4.5,18.5,100.0,100.0,26.8,59,892.8,4.5,1220.0,24.6,210.0,1850.0,0
THL_GRG_04,2022-07-15 23:00:00+00:00,31.713,77.165,0.0,0.0,0.0,4.7,17.1,100.0,100.0,20.9,82,849.6,6.0,980.0,38.2,35.0,5600.0,0
AUT_JNC_03,2022-07-15 23:00:00+00:00,31.745,77.21,0.0,0.0,0.0,4.7,17.1,100.0,100.0,23.9,83,896.7,6.0,1050.0,34.5,80.0,4200.0,0
SDR_BSN_07,2022-07-15 23:00:00+00:00,31.533,76.89,0.0,0.0,0.0,10.6,20.8,100.0,100.0,23.2,83,909.8,6.4,860.0,16.8,340.0,3100.0,0
AUT_JNC_03,2022-07-16 00:00:00+00:00,31.745,77.21,0.0,0.0,0.0,4.2,17.1,100.0,100.0,24.1,81,896.5,5.5,1050.0,34.5,80.0,4200.0,0
MND_URBAN_01,2022-07-16 00:00:00+00:00,31.7087,76.932,0.0,0.0,0.0,12.8,17.9,100.0,100.0,23.5,89,920.0,4.7,760.0,22.4,65.0,11200.0,0
THL_GRG_04,2022-07-16 00:00:00+00:00,31.713,77.165,0.0,0.0,0.0,4.2,17.1,100.0,100.0,21.1,81,849.4,5.5,980.0,38.2,35.0,5600.0,0
SDR_BSN_07,2022-07-16 00:00:00+00:00,31.533,76.89,0.0,0.0,0.0,10.0,13.2,100.0,100.0,24.2,76,909.8,5.8,860.0,16.8,340.0,3100.0,0
JGN_VLY_05,2022-07-16 00:00:00+00:00,31.983,76.776,0.0,0.0,0.0,3.6,13.1,100.0,100.0,26.6,57,892.4,4.2,1220.0,24.6,210.0,1850.0,0
MND_URBAN_01,2022-07-16 01:00:00+00:00,31.7087,76.932,0.0,0.0,0.0,12.4,16.3,100.0,100.0,23.2,89,919.7,4.2,760.0,22.4,65.0,11200.0,0
THL_GRG_04,2022-07-16 01:00:00+00:00,31.713,77.165,0.0,0.0,0.0,3.6,17.0,100.0,100.0,21.2,78,849.2,5.7,980.0,38.2,35.0,5600.0,0
AUT_JNC_03,2022-07-16 01:00:00+00:00,31.745,77.21,0.0,0.0,0.0,3.6,17.0,100.0,100.0,24.2,79,896.3,5.7,1050.0,34.5,80.0,4200.0,0
JGN_VLY_05,2022-07-16 01:00:00+00:00,31.983,76.776,0.0,0.0,0.0,1.6,11.7,100.0,100.0,27.8,48,892.8,3.8,1220.0,24.6,210.0,1850.0,0
SDR_BSN_07,2022-07-16 01:00:00+00:00,31.533,76.89,0.0,0.0,0.0,9.6,11.2,100.0,100.0,24.0,75,909.5,6.4,860.0,16.8,340.0,3100.0,0
MND_URBAN_01,2022-07-16 02:00:00+00:00,31.7087,76.932,0.0,0.0,0.0,12.3,16.2,100.0,100.0,22.6,89,919.2,4.0,760.0,22.4,65.0,11200.0,0
JGN_VLY_05,2022-07-16 02:00:00+00:00,31.983,76.776,0.0,0.0,0.0,0.9,11.4,100.0,100.0,27.6,47,892.5,2.7,1220.0,24.6,210.0,1850.0,0
AUT_JNC_03,2022-07-16 02:00:00+00:00,31.745,77.21,0.0,0.0,0.0,3.3,16.9,100.0,100.0,24.6,75,896.0,4.6,1050.0,34.5,80.0,4200.0,0
SDR_BSN_07,2022-07-16 02:00:00+00:00,31.533,76.89,0.0,0.0,0.0,9.6,11.2,100.0,100.0,23.2,78,908.9,6.6,860.0,16.8,340.0,3100.0,0
THL_GRG_04,2022-07-16 02:00:00+00:00,31.713,77.165,0.0,0.0,0.0,3.3,16.9,100.0,100.0,21.6,75,849.1,4.6,980.0,38.2,35.0,5600.0,0
AUT_JNC_03,2022-07-16 03:00:00+00:00,31.745,77.21,0.0,0.0,0.0,3.3,16.5,100.0,100.0,24.3,74,895.8,4.1,1050.0,34.5,80.0,4200.0,0
MND_URBAN_01,2022-07-16 03:00:00+00:00,31.7087,76.932,0.0,0.0,0.0,12.3,16.1,100.0,100.0,22.5,87,919.0,3.9,760.0,22.4,65.0,11200.0,0
JGN_VLY_05,2022-07-16 03:00:00+00:00,31.983,76.776,0.0,0.0,0.0,0.8,11.2,100.0,100.0,26.7,50,892.0,4.1,1220.0,24.6,210.0,1850.0,0
SDR_BSN_07,2022-07-16 03:00:00+00:00,31.533,76.89,0.0,0.0,0.0,9.6,11.2,100.0,100.0,22.5,80,908.6,6.8,860.0,16.8,340.0,3100.0,0
THL_GRG_04,2022-07-16 03:00:00+00:00,31.713,77.165,0.0,0.0,0.0,3.3,16.5,100.0,100.0,21.3,73,848.8,4.1,980.0,38.2,35.0,5600.0,0
THL_GRG_04,2022-07-16 04:00:00+00:00,31.713,77.165,0.0,0.0,0.0,3.3,16.4,100.0,100.0,20.1,76,848.4,4.1,980.0,38.2,35.0,5600.0,0
AUT_JNC_03,2022-07-16 04:00:00+00:00,31.745,77.21,0.0,0.0,0.0,3.3,16.4,100.0,100.0,23.1,76,895.6,4.1,1050.0,34.5,80.0,4200.0,0
MND_URBAN_01,2022-07-16 04:00:00+00:00,31.7087,76.932,0.0,0.0,0.0,12.3,16.0,100.0,100.0,22.4,86,919.1,3.9,760.0,22.4,65.0,11200.0,0
JGN_VLY_05,2022-07-16 04:00:00+00:00,31.983,76.776,0.0,0.0,0.0,0.8,11.1,100.0,100.0,24.6,58,891.4,3.9,1220.0,24.6,210.0,1850.0,0
SDR_BSN_07,2022-07-16 04:00:00+00:00,31.533,76.89,0.0,0.0,0.0,9.6,11.2,100.0,100.0,22.2,80,908.7,6.2,860.0,16.8,340.0,3100.0,0
THL_GRG_04,2022-07-16 05:00:00+00:00,31.713,77.165,0.0,0.0,0.0,3.3,16.1,100.0,100.0,19.9,77,849.1,4.4,980.0,38.2,35.0,5600.0,0
AUT_JNC_03,2022-07-16 05:00:00+00:00,31.745,77.21,0.0,0.0,0.0,3.3,16.1,100.0,100.0,22.9,77,896.3,4.4,1050.0,34.5,80.0,4200.0,0
MND_URBAN_01,2022-07-16 05:00:00+00:00,31.7087,76.932,0.0,0.0,0.0,12.3,15.9,100.0,100.0,22.2,86,919.8,6.0,760.0,22.4,65.0,11200.0,0
JGN_VLY_05,2022-07-16 05:00:00+00:00,31.983,76.776,0.0,0.0,0.0,0.8,11.1,100.0,100.0,22.7,67,891.4,6.1,1220.0,24.6,210.0,1850.0,0
SDR_BSN_07,2022-07-16 05:00:00+00:00,31.533,76.89,0.0,0.0,0.0,9.6,11.2,100.0,100.0,24.8,68,910.3,4.2,860.0,16.8,340.0,3100.0,0
JGN_VLY_05,2022-07-16 06:00:00+00:00,31.983,76.776,0.0,0.0,0.0,0.8,11.0,100.0,100.0,24.3,70,892.6,3.8,1220.0,24.6,210.0,1850.0,0
AUT_JNC_03,2022-07-16 06:00:00+00:00,31.745,77.21,0.0,0.0,0.0,3.3,15.9,100.0,100.0,23.3,82,896.8,2.0,1050.0,34.5,80.0,4200.0,0
MND_URBAN_01,2022-07-16 06:00:00+00:00,31.7087,76.932,0.0,0.0,0.0,12.3,15.7,100.0,100.0,24.0,77,920.7,4.2,760.0,22.4,65.0,11200.0,0
SDR_BSN_07,2022-07-16 06:00:00+00:00,31.533,76.89,0.0,0.0,0.0,9.6,11.2,100.0,100.0,24.1,83,910.5,2.8,860.0,16.8,340.0,3100.0,0
THL_GRG_04,2022-07-16 06:00:00+00:00,31.713,77.165,0.0,0.0,0.0,3.3,15.9,100.0,100.0,20.3,82,849.6,2.0,980.0,38.2,35.0,5600.0,0
AUT_JNC_03,2022-07-16 07:00:00+00:00,31.745,77.21,0.0,0.0,0.0,3.3,15.7,100.0,100.0,25.6,75,898.3,3.2,1050.0,34.5,80.0,4200.0,0
JGN_VLY_05,2022-07-16 07:00:00+00:00,31.983,76.776,0.0,0.0,0.0,0.8,10.6,100.0,100.0,26.9,58,893.9,3.3,1220.0,24.6,210.0,1850.0,0
SDR_BSN_07,2022-07-16 07:00:00+00:00,31.533,76.89,0.0,0.0,0.0,9.6,11.2,100.0,100.0,26.2,77,911.6,4.1,860.0,16.8,340.0,3100.0,0
THL_GRG_04,2022-07-16 07:00:00+00:00,31.713,77.165,0.0,0.0,0.0,3.3,15.7,100.0,100.0,22.6,74,851.3,3.2,980.0,38.2,35.0,5600.0,0
MND_URBAN_01,2022-07-16 07:00:00+00:00,31.7087,76.932,0.0,0.0,0.0,12.3,15.4,100.0,100.0,26.4,73,921.9,5.1,760.0,22.4,65.0,11200.0,0
JGN_VLY_05,2022-07-16 08:00:00+00:00,31.983,76.776,0.0,0.0,0.0,0.8,10.4,100.0,100.0,28.2,53,894.3,2.9,1220.0,24.6,210.0,1850.0,0
SDR_BSN_07,2022-07-16 08:00:00+00:00,31.533,76.89,0.0,0.0,0.0,9.6,11.2,100.0,100.0,28.2,65,912.5,2.8,860.0,16.8,340.0,3100.0,0
MND_URBAN_01,2022-07-16 08:00:00+00:00,31.7087,76.932,0.0,0.0,0.0,12.3,15.3,100.0,100.0,28.8,59,922.7,3.7,760.0,22.4,65.0,11200.0,0
AUT_JNC_03,2022-07-16 08:00:00+00:00,31.745,77.21,0.0,0.0,0.0,3.3,15.7,100.0,100.0,27.6,64,899.0,1.6,1050.0,34.5,80.0,4200.0,0
THL_GRG_04,2022-07-16 08:00:00+00:00,31.713,77.165,0.0,0.0,0.0,3.3,15.7,100.0,100.0,24.6,64,852.4,1.6,980.0,38.2,35.0,5600.0,0
JGN_VLY_05,2022-07-16 09:00:00+00:00,31.983,76.776,0.0,0.0,0.0,0.8,9.3,100.0,100.0,28.8,52,894.6,5.2,1220.0,24.6,210.0,1850.0,0
AUT_JNC_03,2022-07-16 09:00:00+00:00,31.745,77.21,0.0,0.0,0.0,3.3,15.7,100.0,100.0,28.7,63,899.1,4.5,1050.0,34.5,80.0,4200.0,0
MND_URBAN_01,2022-07-16 09:00:00+00:00,31.7087,76.932,0.0,0.0,0.0,12.3,15.3,100.0,100.0,30.3,55,922.9,1.5,760.0,22.4,65.0,11200.0,0
THL_GRG_04,2022-07-16 09:00:00+00:00,31.713,77.165,0.0,0.0,0.0,3.3,15.7,100.0,100.0,25.7,63,852.6,4.5,980.0,38.2,35.0,5600.0,0
SDR_BSN_07,2022-07-16 09:00:00+00:00,31.533,76.89,0.0,0.0,0.0,9.6,11.2,100.0,100.0,29.4,58,912.7,1.8,860.0,16.8,340.0,3100.0,0
MND_URBAN_01,2022-07-16 10:00:00+00:00,31.7087,76.932,0.0,0.0,0.0,12.3,15.3,100.0,100.0,31.2,55,922.7,3.6,760.0,22.4,65.0,11200.0,0
JGN_VLY_05,2022-07-16 10:00:00+00:00,31.983,76.776,0.0,0.0,0.0,0.8,9.1,100.0,100.0,29.3,52,894.5,7.9,1220.0,24.6,210.0,1850.0,0
THL_GRG_04,2022-07-16 10:00:00+00:00,31.713,77.165,0.0,0.0,0.0,2.8,15.7,100.0,100.0,26.3,60,852.7,5.2,980.0,38.2,35.0,5600.0,0
AUT_JNC_03,2022-07-16 10:00:00+00:00,31.745,77.21,0.0,0.0,0.0,2.8,15.7,100.0,100.0,29.3,61,899.1,5.2,1050.0,34.5,80.0,4200.0,0
SDR_BSN_07,2022-07-16 10:00:00+00:00,31.533,76.89,0.0,0.0,0.0,9.6,11.2,100.0,100.0,30.3,56,912.7,2.6,860.0,16.8,340.0,3100.0,0
JGN_VLY_05,2022-07-16 11:00:00+00:00,31.983,76.776,0.0,0.0,0.0,0.8,9.0,100.0,100.0,29.4,55,894.1,7.4,1220.0,24.6,210.0,1850.0,0
SDR_BSN_07,2022-07-16 11:00:00+00:00,31.533,76.89,0.0,0.0,0.0,8.7,11.2,100.0,100.0,30.9,57,912.3,4.0,860.0,16.8,340.0,3100.0,0
THL_GRG_04,2022-07-16 11:00:00+00:00,31.713,77.165,0.0,0.0,0.0,2.7,15.6,100.0,100.0,26.6,61,852.4,6.2,980.0,38.2,35.0,5600.0,0
MND_URBAN_01,2022-07-16 11:00:00+00:00,31.7087,76.932,0.0,0.0,0.0,12.3,15.2,100.0,100.0,31.8,54,922.3,5.0,760.0,22.4,65.0,11200.0,0
AUT_JNC_03,2022-07-16 11:00:00+00:00,31.745,77.21,0.0,0.0,0.0,2.7,15.6,100.0,100.0,29.6,62,898.7,6.2,1050.0,34.5,80.0,4200.0,0
AUT_JNC_03,2022-07-16 12:00:00+00:00,31.745,77.21,0.0,0.0,0.0,2.6,15.5,100.0,100.0,29.9,62,898.1,6.3,1050.0,34.5,80.0,4200.0,0
JGN_VLY_05,2022-07-16 12:00:00+00:00,31.983,76.776,0.0,0.0,0.0,0.8,8.9,100.0,100.0,29.5,55,893.7,7.3,1220.0,24.6,210.0,1850.0,0
SDR_BSN_07,2022-07-16 12:00:00+00:00,31.533,76.89,0.0,0.0,0.0,8.7,11.2,100.0,100.0,31.3,56,911.6,5.7,860.0,16.8,340.0,3100.0,0
THL_GRG_04,2022-07-16 12:00:00+00:00,31.713,77.165,0.0,0.0,0.0,2.6,15.5,100.0,100.0,26.9,62,851.8,6.3,980.0,38.2,35.0,5600.0,0
MND_URBAN_01,2022-07-16 12:00:00+00:00,31.7087,76.932,0.0,0.0,0.0,12.3,15.1,100.0,100.0,32.2,52,921.6,6.5,760.0,22.4,65.0,11200.0,0
AUT_JNC_03,2022-07-16 13:00:00+00:00,31.745,77.21,0.0,0.0,0.0,2.4,15.2,100.0,100.0,30.2,60,897.6,8.2,1050.0,34.5,80.0,4200.0,0
SDR_BSN_07,2022-07-16 13:00:00+00:00,31.533,76.89,0.0,0.0,0.0,8.1,11.2,100.0,100.0,31.5,55,911.4,5.4,860.0,16.8,340.0,3100.0,0
JGN_VLY_05,2022-07-16 13:00:00+00:00,31.983,76.776,0.0,0.0,0.0,0.2,8.8,100.0,100.0,29.8,56,893.1,10.1,1220.0,24.6,210.0,1850.0,0
MND_URBAN_01,2022-07-16 13:00:00+00:00,31.7087,76.932,0.0,0.0,0.0,0.6,14.7,100.0,100.0,32.2,52,921.2,6.7,760.0,22.4,65.0,11200.0,0
THL_GRG_04,2022-07-16 13:00:00+00:00,31.713,77.165,0.0,0.0,0.0,2.4,15.2,100.0,100.0,27.2,60,851.4,8.2,980.0,38.2,35.0,5600.0,0
MND_URBAN_01,2022-07-16 14:00:00+00:00,31.7087,76.932,0.0,0.0,0.0,0.3,14.0,100.0,100.0,31.7,55,921.2,6.5,760.0,22.4,65.0,11200.0,0
THL_GRG_04,2022-07-16 14:00:00+00:00,31.713,77.165,0.1,0.1,0.1,0.7,14.5,100.0,100.0,26.9,62,851.3,5.8,980.0,38.2,35.0,5600.0,0
AUT_JNC_03,2022-07-16 14:00:00+00:00,31.745,77.21,0.1,0.1,0.1,0.7,14.5,100.0,100.0,29.9,63,897.6,5.8,1050.0,34.5,80.0,4200.0,0
SDR_BSN_07,2022-07-16 14:00:00+00:00,31.533,76.89,0.0,0.0,0.0,1.1,11.2,100.0,100.0,31.1,58,911.1,6.8,860.0,16.8,340.0,3100.0,0
JGN_VLY_05,2022-07-16 14:00:00+00:00,31.983,76.776,0.0,0.0,0.0,0.0,8.7,100.0,100.0,30.3,55,892.9,8.3,1220.0,24.6,210.0,1850.0,0
JGN_VLY_05,2022-07-16 15:00:00+00:00,31.983,76.776,0.2,0.2,0.2,0.2,8.9,100.0,100.0,29.2,58,892.6,5.5,1220.0,24.6,210.0,1850.0,0
AUT_JNC_03,2022-07-16 15:00:00+00:00,31.745,77.21,0.4,0.5,0.5,0.7,14.6,100.0,100.0,28.9,62,897.1,4.1,1050.0,34.5,80.0,4200.0,0
SDR_BSN_07,2022-07-16 15:00:00+00:00,31.533,76.89,0.0,0.0,0.0,0.0,11.1,100.0,100.0,30.1,60,910.3,1.3,860.0,16.8,340.0,3100.0,0
THL_GRG_04,2022-07-16 15:00:00+00:00,31.713,77.165,0.4,0.5,0.5,0.7,14.6,100.0,100.0,25.9,62,850.7,4.1,980.0,38.2,35.0,5600.0,0
MND_URBAN_01,2022-07-16 15:00:00+00:00,31.7087,76.932,0.1,0.1,0.1,0.2,14.0,99.1,100.0,31.4,56,920.5,2.9,760.0,22.4,65.0,11200.0,0
SDR_BSN_07,2022-07-16 16:00:00+00:00,31.533,76.89,0.0,0.0,0.0,0.0,11.1,100.0,100.0,30.4,59,909.7,3.6,860.0,16.8,340.0,3100.0,0
THL_GRG_04,2022-07-16 16:00:00+00:00,31.713,77.165,0.1,0.6,0.6,0.6,14.5,100.0,100.0,25.7,65,849.9,2.6,980.0,38.2,35.0,5600.0,0
